caldt,sp500,sp500_ret
1927-10-01,16.68,-0.015348288075560879
1927-11-01,17.06,0.02278177458033559
1927-12-01,17.46,0.023446658851113744
1928-01-01,17.53,0.004009163802978222
1928-02-01,17.32,-0.01197946377638337
1928-03-01,18.25,0.05369515011547343
1928-04-01,19.4,0.06301369863013684
1928-05-01,20.0,0.030927835051546504
1928-06-01,19.02,-0.049000000000000044
1928-07-01,19.16,0.007360672975814886
1928-08-01,19.78,0.03235908141962418
1928-09-01,21.17,0.07027300303336714
1928-10-01,21.6,0.02031176192725548
1928-11-01,23.06,0.06759259259259243
1928-12-01,23.15,0.0039028620988725837
1929-01-01,24.86,0.07386609071274308
1929-02-01,24.99,0.005229283990345834
1929-03-01,25.43,0.017607042817126883
1929-04-01,25.28,-0.005898545025560309
1929-05-01,25.66,0.015031645569620222
1929-06-01,26.15,0.019095869056897863
1929-07-01,28.48,0.08910133843212242
1929-08-01,30.1,0.05688202247191021
1929-09-01,31.3,0.039867109634551534
1929-10-01,27.99,-0.10575079872204485
1929-11-01,20.58,-0.2647374062165059
1929-12-01,21.4,0.03984450923226435
1930-01-01,21.71,0.014485981308411278
1930-02-01,23.07,0.06264394288346375
1930-03-01,23.94,0.03771131339401834
1930-04-01,25.46,0.06349206349206349
1930-05-01,23.94,-0.05970149253731338
1930-06-01,21.52,-0.10108604845446956
1930-07-01,21.06,-0.021375464684014855
1930-08-01,20.79,-0.012820512820512775
1930-09-01,20.78,-0.00048100048100041537
1930-10-01,17.92,-0.13763233878729542
1930-11-01,16.62,-0.0725446428571429
1930-12-01,15.51,-0.06678700361010836
1931-01-01,15.98,0.030303030303030276
1931-02-01,17.2,0.07634543178973718
1931-03-01,17.53,0.01918604651162803
1931-04-01,15.86,-0.09526525955504861
1931-05-01,14.33,-0.09646910466582592
1931-06-01,13.87,-0.032100488485694356
1931-07-01,14.33,0.03316510454217747
1931-08-01,13.9,-0.03000697836706212
1931-09-01,11.83,-0.1489208633093525
1931-10-01,10.25,-0.13355874894336428
1931-11-01,10.39,0.013658536585365866
1931-12-01,8.44,-0.18768046198267574
1932-01-01,8.3,-0.016587677725118377
1932-02-01,8.23,-0.008433734939759074
1932-03-01,8.26,0.0036452004860265674
1932-04-01,6.28,-0.23970944309927356
1932-05-01,5.51,-0.1226114649681529
1932-06-01,4.77,-0.1343012704174229
1932-07-01,5.01,0.05031446540880502
1932-08-01,7.53,0.5029940119760481
1932-09-01,8.26,0.09694555112881797
1932-10-01,7.12,-0.13801452784503632
1932-11-01,7.05,-0.0098314606741573
1932-12-01,6.82,-0.03262411347517724
1933-01-01,7.09,0.03958944281524923
1933-02-01,6.25,-0.11847672778561347
1933-03-01,6.23,-0.0031999999999999806
1933-04-01,6.89,0.10593900481540919
1933-05-01,8.87,0.2873730043541365
1933-06-01,10.39,0.17136414881623474
1933-07-01,11.23,0.08084696823869097
1933-08-01,10.67,-0.04986642920747997
1933-09-01,10.58,-0.008434864104967188
1933-10-01,9.55,-0.09735349716446118
1933-11-01,9.78,0.024083769633507668
1933-12-01,9.97,0.01942740286298572
1934-01-01,10.54,0.057171514543630675
1934-02-01,11.32,0.07400379506641386
1934-03-01,10.74,-0.051236749116607805
1934-04-01,10.92,0.016759776536312776
1934-05-01,9.81,-0.10164835164835162
1934-06-01,9.94,0.013251783893985625
1934-07-01,9.47,-0.0472837022132796
1934-08-01,9.1,-0.03907074973600855
1934-09-01,8.88,-0.02417582417582409
1934-10-01,8.95,0.007882882882882747
1934-11-01,9.2,0.027932960893854775
1934-12-01,9.26,0.006521739130434856
1935-01-01,9.26,0.0
1935-02-01,8.98,-0.030237580993520474
1935-03-01,8.41,-0.06347438752783963
1935-04-01,9.04,0.07491082045184294
1935-05-01,9.75,0.07853982300884965
1935-06-01,10.12,0.0379487179487179
1935-07-01,10.65,0.052371541501976315
1935-08-01,11.37,0.06760563380281681
1935-09-01,11.61,0.02110817941952514
1935-10-01,11.92,0.02670111972437561
1935-11-01,13.04,0.09395973154362403
1935-12-01,13.04,0.0
1936-01-01,13.76,0.05521472392638049
1936-02-01,14.55,0.057412790697674465
1936-03-01,14.86,0.02130584192439855
1936-04-01,14.88,0.0013458950201885589
1936-05-01,14.09,-0.053091397849462374
1936-06-01,14.69,0.04258339247693388
1936-07-01,15.56,0.05922396187882928
1936-08-01,15.87,0.019922879177377784
1936-09-01,16.05,0.011342155009451904
1936-10-01,16.89,0.0523364485981308
1936-11-01,17.36,0.027827116637063387
1936-12-01,17.06,-0.017281105990783474
1937-01-01,17.59,0.031066822977725783
1937-02-01,18.11,0.02956225127913581
1937-03-01,18.09,-0.001104362230811673
1937-04-01,17.01,-0.05970149253731338
1937-05-01,16.25,-0.044679600235155825
1937-06-01,15.64,-0.03753846153846152
1937-07-01,16.57,0.0594629156010229
1937-08-01,16.74,0.010259505129752489
1937-09-01,14.37,-0.1415770609318996
1937-10-01,12.28,-0.14544189283228948
1937-11-01,11.2,-0.08794788273615639
1937-12-01,11.02,-0.016071428571428514
1938-01-01,11.31,0.026315789473684292
1938-02-01,11.04,-0.023872679045092937
1938-03-01,10.31,-0.066123188405797
1938-04-01,9.89,-0.040737148399612066
1938-05-01,9.98,0.009100101112234471
1938-06-01,10.21,0.023046092184368705
1938-07-01,12.24,0.19882468168462286
1938-08-01,12.31,0.005718954248365993
1938-09-01,11.75,-0.04549147034930956
1938-10-01,13.06,0.11148936170212775
1938-11-01,13.07,0.0007656967840734552
1938-12-01,12.69,-0.029074215761285438
1939-01-01,12.5,-0.014972419227738287
1939-02-01,12.4,-0.008000000000000007
1939-03-01,12.39,-0.0008064516129031585
1939-04-01,10.83,-0.12590799031476996
1939-05-01,11.23,0.03693444136657442
1939-06-01,11.43,0.01780943900267129
1939-07-01,11.71,0.024496937882764858
1939-08-01,11.54,-0.014517506404782332
1939-09-01,12.77,0.10658578856152512
1939-10-01,12.9,0.01018010963195004
1939-11-01,12.67,-0.01782945736434116
1939-12-01,12.37,-0.023677979479084454
1940-01-01,12.3,-0.0056588520614387905
1940-02-01,12.22,-0.006504065040650375
1940-03-01,12.15,-0.005728314238952592
1940-04-01,12.27,0.00987654320987641
1940-05-01,10.58,-0.13773431132844327
1940-06-01,9.67,-0.0860113421550095
1940-07-01,9.99,0.033092037228541926
1940-08-01,10.2,0.02102102102102088
1940-09-01,10.63,0.04215686274509811
1940-10-01,10.73,0.00940733772342428
1940-11-01,10.98,0.02329916123019582
1940-12-01,10.53,-0.040983606557377095
1941-01-01,10.55,0.0018993352326686086
1941-02-01,9.89,-0.06255924170616112
1941-03-01,9.95,0.006066734074822833
1941-04-01,9.64,-0.031155778894472186
1941-05-01,9.43,-0.021784232365145262
1941-06-01,9.76,0.03499469777306463
1941-07-01,10.26,0.05122950819672134
1941-08-01,10.21,-0.004873294346978474
1941-09-01,10.24,0.002938295788442735
1941-10-01,9.83,-0.0400390625
1941-11-01,9.37,-0.046795523906409064
1941-12-01,8.76,-0.06510138740661686
1942-01-01,8.93,0.019406392694063967
1942-02-01,8.65,-0.03135498320268748
1942-03-01,8.18,-0.054335260115606965
1942-04-01,7.84,-0.041564792176039145
1942-05-01,7.93,0.011479591836734748
1942-06-01,8.33,0.05044136191677184
1942-07-01,8.64,0.037214885954381716
1942-08-01,8.59,-0.0057870370370370905
1942-09-01,8.68,0.010477299185098987
1942-10-01,9.32,0.07373271889400934
1942-11-01,9.47,0.016094420600858417
1942-12-01,9.52,0.0052798310454065245
1943-01-01,10.09,0.05987394957983194
1943-02-01,10.69,0.05946481665014858
1943-03-01,11.07,0.035547240411599734
1943-04-01,11.44,0.03342366757000903
1943-05-01,11.89,0.03933566433566438
1943-06-01,12.1,0.01766190075693852
1943-07-01,12.35,0.02066115702479343
1943-08-01,11.74,-0.04939271255060729
1943-09-01,11.99,0.021294718909710353
1943-10-01,11.88,-0.00917431192660545
1943-11-01,11.33,-0.04629629629629639
1943-12-01,11.48,0.013239187996469504
1944-01-01,11.85,0.03222996515679433
1944-02-01,11.77,-0.006751054852320637
1944-03-01,12.1,0.028037383177570208
1944-04-01,11.89,-0.017355371900826366
1944-05-01,12.1,0.01766190075693852
1944-06-01,12.67,0.04710743801652906
1944-07-01,13.0,0.026045777426992878
1944-08-01,12.81,-0.014615384615384586
1944-09-01,12.6,-0.016393442622950838
1944-10-01,12.91,0.024603174603174738
1944-11-01,12.82,-0.006971340046475594
1944-12-01,13.1,0.021840873634945357
1945-01-01,13.49,0.02977099236641223
1945-02-01,13.94,0.03335804299481082
1945-03-01,13.93,-0.0007173601147776321
1945-04-01,14.28,0.025125628140703515
1945-05-01,14.82,0.037815126050420256
1945-06-01,15.09,0.018218623481781382
1945-07-01,14.78,-0.02054340622929096
1945-08-01,14.83,0.003382949932341006
1945-09-01,15.84,0.06810519217801758
1945-10-01,16.5,0.04166666666666674
1945-11-01,17.04,0.032727272727272716
1945-12-01,17.33,0.017018779342723
1946-01-01,18.02,0.03981534910559725
1946-02-01,18.07,0.002774694783573839
1946-03-01,17.53,-0.029883785279468666
1946-04-01,18.66,0.06446092413006266
1946-05-01,18.7,0.002143622722400762
1946-06-01,18.58,-0.0064171122994652885
1946-07-01,18.05,-0.028525296017222646
1946-08-01,17.7,-0.01939058171745156
1946-09-01,15.09,-0.14745762711864407
1946-10-01,14.75,-0.022531477799867417
1946-11-01,14.69,-0.004067796610169538
1946-12-01,15.13,0.029952348536419482
1947-01-01,15.21,0.005287508261731633
1947-02-01,15.8,0.03879026955950038
1947-03-01,15.16,-0.040506329113924044
1947-04-01,14.6,-0.03693931398416894
1947-05-01,14.34,-0.017808219178082174
1947-06-01,14.84,0.03486750348675027
1947-07-01,15.77,0.06266846361185974
1947-08-01,15.46,-0.01965757767913756
1947-09-01,15.06,-0.02587322121604141
1947-10-01,15.45,0.02589641434262946
1947-11-01,15.27,-0.011650485436893177
1947-12-01,15.03,-0.015717092337917515
1948-01-01,14.83,-0.013306719893546148
1948-02-01,14.1,-0.04922454484153749
1948-03-01,14.3,0.014184397163120588
1948-04-01,15.4,0.07692307692307687
1948-05-01,16.15,0.04870129870129869
1948-06-01,16.82,0.041486068111455277
1948-07-01,16.42,-0.02378121284185486
1948-08-01,15.94,-0.02923264311814877
1948-09-01,15.76,-0.01129234629861986
1948-10-01,16.19,0.027284263959390875
1948-11-01,15.29,-0.05558987029030282
1948-12-01,15.19,-0.0065402223675604665
1949-01-01,15.36,0.011191573403555033
1949-02-01,14.77,-0.03841145833333337
1949-03-01,14.91,0.009478672985782088
1949-04-01,14.89,-0.0013413816230717357
1949-05-01,14.78,-0.007387508394895992
1949-06-01,13.97,-0.05480378890392412
1949-07-01,14.76,0.05654974946313529
1949-08-01,15.29,0.03590785907859084
1949-09-01,15.49,0.013080444735121155
1949-10-01,15.89,0.0258231116849581
1949-11-01,16.11,0.013845185651353065
1949-12-01,16.54,0.0266914959652389
1950-01-01,16.88,0.02055622732769047
1950-02-01,17.21,0.01954976303317557
1950-03-01,17.35,0.008134805345729301
1950-04-01,17.84,0.02824207492795372
1950-05-01,18.44,0.03363228699551568
1950-06-01,18.74,0.01626898047722336
1950-07-01,17.38,-0.07257203842049087
1950-08-01,18.43,0.06041426927502891
1950-09-01,19.08,0.03526858383071074
1950-10-01,19.87,0.041404612159329224
1950-11-01,19.83,-0.0020130850528435884
1950-12-01,19.75,-0.004034291477559182
1951-01-01,21.21,0.07392405063291152
1951-02-01,22.0,0.03724658180103724
1951-03-01,21.63,-0.016818181818181843
1951-04-01,21.92,0.013407304669440734
1951-05-01,21.93,0.00045620437956195303
1951-06-01,21.55,-0.017327861377108955
1951-07-01,21.93,0.017633410672853733
1951-08-01,22.89,0.04377564979480164
1951-09-01,23.48,0.02577544779379637
1951-10-01,23.36,-0.005110732538330498
1951-11-01,22.71,-0.02782534246575341
1951-12-01,23.41,0.030823425803610638
1952-01-01,24.19,0.03331909440410086
1952-02-01,23.75,-0.01818933443571724
1952-03-01,23.81,0.00252631578947371
1952-04-01,23.74,-0.0029399412011760218
1952-05-01,23.73,-0.0004212299915753448
1952-06-01,24.38,0.027391487568478645
1952-07-01,25.08,0.028712059064807116
1952-08-01,25.18,0.003987240829346206
1952-09-01,24.78,-0.015885623510722757
1952-10-01,24.26,-0.02098466505246166
1952-11-01,25.03,0.03173948887056888
1952-12-01,26.04,0.040351578106272434
1953-01-01,26.18,0.005376344086021501
1953-02-01,25.86,-0.012223071046600475
1953-03-01,25.99,0.005027068832173187
1953-04-01,24.71,-0.04924971142747203
1953-05-01,24.84,0.005261027923917361
1953-06-01,23.95,-0.03582930756843805
1953-07-01,24.29,0.014196242171189866
1953-08-01,24.39,0.004116920543433489
1953-09-01,23.27,-0.04592045920459209
1953-10-01,23.97,0.030081650193382048
1953-11-01,24.5,0.02211097204839385
1953-12-01,24.83,0.01346938775510198
1954-01-01,25.46,0.025372533225936467
1954-02-01,26.02,0.021995286724273422
1954-03-01,26.57,0.021137586471944747
1954-04-01,27.63,0.03989461799021443
1954-05-01,28.73,0.03981179876945351
1954-06-01,28.96,0.00800556909154193
1954-07-01,30.13,0.04040055248618768
1954-08-01,30.73,0.019913707268503167
1954-09-01,31.45,0.023429873088187447
1954-10-01,32.18,0.02321144674085862
1954-11-01,33.44,0.03915475450590433
1954-12-01,34.97,0.04575358851674638
1955-01-01,35.6,0.018015441807263333
1955-02-01,36.79,0.03342696629213471
1955-03-01,36.5,-0.007882576787170414
1955-04-01,37.76,0.034520547945205315
1955-05-01,37.6,-0.004237288135593098
1955-06-01,39.78,0.05797872340425525
1955-07-01,42.69,0.07315233785822017
1955-08-01,42.43,-0.0060904193019442054
1955-09-01,44.34,0.04501531934951686
1955-10-01,42.11,-0.05029318899413626
1955-11-01,44.95,0.06744241272856821
1955-12-01,45.37,0.009343715239154449
1956-01-01,44.15,-0.0268900154286974
1956-02-01,44.43,0.006342015855039573
1956-03-01,47.49,0.06887238352464564
1956-04-01,48.05,0.011791956201305354
1956-05-01,46.54,-0.03142559833506764
1956-06-01,46.27,-0.0058014611087235934
1956-07-01,48.78,0.05424681218932359
1956-08-01,48.49,-0.0059450594505945364
1956-09-01,46.84,-0.034027634563827514
1956-10-01,46.24,-0.012809564474807855
1956-11-01,45.76,-0.01038062283737029
1956-12-01,46.44,0.014860139860139787
1957-01-01,45.43,-0.02174849267872514
1957-02-01,43.47,-0.04314329738058553
1957-03-01,44.03,0.012882447665056418
1957-04-01,45.05,0.02316602316602312
1957-05-01,46.78,0.03840177580466153
1957-06-01,47.55,0.01646002565198801
1957-07-01,48.51,0.02018927444794949
1957-08-01,45.84,-0.055040197897340604
1957-09-01,43.98,-0.040575916230366604
1957-10-01,41.24,-0.0623010459299681
1957-11-01,40.35,-0.021580989330746814
1957-12-01,40.33,-0.0004956629491946751
1958-01-01,41.12,0.019588395735184783
1958-02-01,41.26,0.003404669260700377
1958-03-01,42.11,0.02060106640814352
1958-04-01,42.34,0.005461885537877187
1958-05-01,43.7,0.03212092583845072
1958-06-01,44.75,0.024027459954233388
1958-07-01,45.98,0.027486033519553033
1958-08-01,47.7,0.03740756850804705
1958-09-01,48.96,0.026415094339622636
1958-10-01,50.95,0.040645424836601274
1958-11-01,52.5,0.0304219823356231
1958-12-01,53.49,0.018857142857142906
1959-01-01,55.62,0.03982052720134588
1959-02-01,54.77,-0.01528227256382586
1959-03-01,56.16,0.025378857038524716
1959-04-01,57.1,0.016737891737891752
1959-05-01,57.96,0.015061295971978916
1959-06-01,57.46,-0.008626639061421693
1959-07-01,59.74,0.03967977723633842
1959-08-01,59.4,-0.005691329092735287
1959-09-01,57.05,-0.039562289562289576
1959-10-01,57.0,-0.0008764241893075564
1959-11-01,57.23,0.00403508771929828
1959-12-01,59.06,0.031976236239734446
1960-01-01,58.03,-0.01743989163562476
1960-02-01,55.78,-0.03877304842322937
1960-03-01,55.02,-0.013624955181068432
1960-04-01,55.73,0.01290439840058144
1960-05-01,55.22,-0.009151265027812605
1960-06-01,57.26,0.03694313654473014
1960-07-01,55.84,-0.02479916171847707
1960-08-01,56.51,0.011998567335243404
1960-09-01,54.81,-0.030083171120155683
1960-10-01,53.73,-0.019704433497537033
1960-11-01,55.47,0.032384142936906724
1960-12-01,56.8,0.023976924463674054
1961-01-01,59.72,0.051408450704225395
1961-02-01,62.17,0.041024782317481634
1961-03-01,64.12,0.03136561042303376
1961-04-01,65.83,0.026668746101060403
1961-05-01,66.5,0.01017773051800086
1961-06-01,65.62,-0.013233082706766819
1961-07-01,65.44,-0.0027430661383724964
1961-08-01,67.79,0.03591075794621035
1961-09-01,67.26,-0.007818262280572363
1961-10-01,68.0,0.01100208147487347
1961-11-01,71.08,0.04529411764705871
1961-12-01,71.74,0.00928531232414187
1962-01-01,69.07,-0.037217730694173445
1962-02-01,70.22,0.016649775589981264
1962-03-01,70.29,0.0009968669894617754
1962-04-01,68.05,-0.03186797552994747
1962-05-01,62.99,-0.07435709037472438
1962-06-01,55.63,-0.11684394348309257
1962-07-01,56.97,0.024087722451914262
1962-08-01,58.52,0.02720730208881883
1962-09-01,58.0,-0.008885850991114164
1962-10-01,56.17,-0.03155172413793106
1962-11-01,60.04,0.06889798824995541
1962-12-01,62.64,0.04330446369087282
1963-01-01,65.06,0.03863346104725407
1963-02-01,65.92,0.01321856747617578
1963-03-01,65.67,-0.003792475728155331
1963-04-01,68.76,0.047053449063499286
1963-05-01,70.14,0.02006980802792313
1963-06-01,70.11,-0.00042771599657831505
1963-07-01,69.07,-0.014833832548851844
1963-08-01,70.98,0.027653105545099255
1963-09-01,72.85,0.02634544942237227
1963-10-01,73.03,0.00247083047357588
1963-11-01,72.62,-0.005614131178967474
1963-12-01,74.17,0.02134398237400159
1964-01-01,76.45,0.03074019145206952
1964-02-01,77.39,0.012295618051013646
1964-03-01,78.8,0.018219408192272857
1964-04-01,79.94,0.014467005076142181
1964-05-01,80.72,0.009757317988491332
1964-06-01,80.24,-0.00594648166501488
1964-07-01,83.22,0.037138584247258244
1964-08-01,82.0,-0.014659937515020371
1964-09-01,83.41,0.017195121951219416
1964-10-01,84.85,0.017264117012348645
1964-11-01,85.44,0.00695344725987046
1964-12-01,83.96,-0.017322097378277168
1965-01-01,86.12,0.025726536445926707
1965-02-01,86.75,0.007315373896888078
1965-03-01,86.83,0.0009221902017291228
1965-04-01,87.97,0.013129102844638973
1965-05-01,89.28,0.014891440263726352
1965-06-01,85.04,-0.04749103942652322
1965-07-01,84.91,-0.0015286923800565955
1965-08-01,86.49,0.0186079378165116
1965-09-01,89.38,0.033414267545381016
1965-10-01,91.39,0.02248825240545993
1965-11-01,92.15,0.008316008316008316
1965-12-01,91.73,-0.004557786218122639
1966-01-01,93.32,0.017333478687452164
1966-02-01,92.69,-0.006750964423488992
1966-03-01,88.88,-0.04110475779479994
1966-04-01,91.6,0.03060306030603055
1966-05-01,86.78,-0.05262008733624446
1966-06-01,86.06,-0.008296842590458597
1966-07-01,85.84,-0.0025563560306762767
1966-08-01,80.65,-0.06046132339235788
1966-09-01,77.81,-0.035213887166769986
1966-10-01,77.13,-0.008739236601979283
1966-11-01,80.99,0.05004537793335917
1966-12-01,81.33,0.004198049141869387
1967-01-01,84.45,0.03836222796016231
1967-02-01,87.36,0.03445825932504443
1967-03-01,89.42,0.023580586080585997
1967-04-01,90.96,0.01722209796466112
1967-05-01,92.59,0.01791996481970104
1967-06-01,91.43,-0.012528350793822196
1967-07-01,93.01,0.017280979984687805
1967-08-01,94.49,0.01591226749811847
1967-09-01,95.81,0.01396973224679865
1967-10-01,95.66,-0.0015655985805239636
1967-11-01,92.66,-0.03136107045787162
1967-12-01,95.3,0.028491258363910976
1968-01-01,95.04,-0.0027282266526756915
1968-02-01,90.75,-0.04513888888888895
1968-03-01,89.09,-0.018292011019283683
1968-04-01,95.67,0.07385789650914809
1968-05-01,97.87,0.02299571443503723
1968-06-01,100.5,0.026872381730867367
1968-07-01,100.3,-0.0019900497512438386
1968-08-01,98.11,-0.021834496510468537
1968-09-01,101.3,0.03251452451330139
1968-10-01,103.8,0.024679170779861703
1968-11-01,105.4,0.015414258188824803
1968-12-01,106.5,0.010436432637571214
1969-01-01,102.0,-0.04225352112676062
1969-02-01,101.5,-0.004901960784313708
1969-03-01,99.3,-0.021674876847290636
1969-04-01,101.3,0.020140986908358416
1969-05-01,104.6,0.03257650542941759
1969-06-01,99.14,-0.0521988527724665
1969-07-01,94.71,-0.044684284849707545
1969-08-01,94.18,-0.005596029986273732
1969-09-01,94.51,0.003503928647271115
1969-10-01,95.52,0.010686699820124712
1969-11-01,96.21,0.007223618090452133
1969-12-01,91.11,-0.053009042719052046
1970-01-01,90.31,-0.008780594885303472
1970-02-01,87.16,-0.03487985826597284
1970-03-01,88.65,0.017094997705369597
1970-04-01,85.95,-0.030456852791878153
1970-05-01,76.06,-0.11506689936009307
1970-06-01,75.59,-0.006179332106231894
1970-07-01,75.72,0.0017198042069055397
1970-08-01,77.92,0.02905441098785011
1970-09-01,82.58,0.0598049281314168
1970-10-01,84.37,0.021675950593364135
1970-11-01,84.28,-0.0010667298802892189
1970-12-01,90.05,0.06846226862838156
1971-01-01,93.49,0.03820099944475297
1971-02-01,97.11,0.038720718793453957
1971-03-01,99.6,0.02564102564102555
1971-04-01,103.0,0.034136546184738936
1971-05-01,101.6,-0.013592233009708798
1971-06-01,99.72,-0.018503937007874005
1971-07-01,99.0,-0.0072202166064981865
1971-08-01,97.24,-0.01777777777777778
1971-09-01,99.4,0.02221308103661057
1971-10-01,97.29,-0.02122736418511062
1971-11-01,92.78,-0.04635625449686509
1971-12-01,99.17,0.06887260185384791
1972-01-01,103.3,0.041645658969446275
1972-02-01,105.2,0.018393030009680622
1972-03-01,107.7,0.023764258555132978
1972-04-01,108.8,0.01021355617455888
1972-05-01,107.7,-0.010110294117646967
1972-06-01,108.0,0.0027855153203342198
1972-07-01,107.2,-0.007407407407407418
1972-08-01,111.0,0.035447761194029814
1972-09-01,109.4,-0.014414414414414378
1972-10-01,109.6,0.001828153564899404
1972-11-01,115.1,0.050182481751824826
1972-12-01,117.5,0.020851433536055675
1973-01-01,118.4,0.007659574468085184
1973-02-01,114.2,-0.03547297297297303
1973-03-01,112.4,-0.015761821366024442
1973-04-01,110.3,-0.018683274021352392
1973-05-01,107.2,-0.02810516772438798
1973-06-01,104.8,-0.022388059701492602
1973-07-01,105.8,0.009541984732824416
1973-08-01,103.8,-0.018903591682419618
1973-09-01,105.6,0.01734104046242768
1973-10-01,109.8,0.03977272727272729
1973-11-01,102.0,-0.07103825136612019
1973-12-01,94.78,-0.07078431372549021
1974-01-01,96.11,0.014032496307237796
1974-02-01,93.45,-0.02767662053896569
1974-03-01,97.44,0.04269662921348316
1974-04-01,92.46,-0.05110837438423654
1974-05-01,89.67,-0.030175210902011584
1974-06-01,89.79,0.0013382402141184357
1974-07-01,79.31,-0.11671678360619231
1974-08-01,76.03,-0.04135670155087634
1974-09-01,68.12,-0.10403787978429557
1974-10-01,69.44,0.019377568995889494
1974-11-01,71.74,0.03312211981566815
1974-12-01,67.07,-0.06509618065235578
1975-01-01,72.56,0.08185477858953338
1975-02-01,80.1,0.10391400220507152
1975-03-01,83.78,0.04594257178526839
1975-04-01,84.72,0.011219861542134169
1975-05-01,90.1,0.06350330500472134
1975-06-01,92.4,0.025527192008879096
1975-07-01,92.49,0.0009740259740258495
1975-08-01,85.71,-0.0733052221861823
1975-09-01,84.67,-0.012133940030334744
1975-10-01,88.57,0.04606117869375215
1975-11-01,90.07,0.01693575702833927
1975-12-01,88.7,-0.015210391917397481
1976-01-01,96.86,0.09199549041713628
1976-02-01,100.6,0.03861243031179007
1976-03-01,101.1,0.00497017892644136
1976-04-01,101.9,0.00791295746785381
1976-05-01,101.2,-0.006869479882237517
1976-06-01,101.8,0.005928853754940677
1976-07-01,104.2,0.023575638506876384
1976-08-01,103.3,-0.008637236084452993
1976-09-01,105.5,0.021297192642788065
1976-10-01,101.9,-0.034123222748815074
1976-11-01,101.2,-0.006869479882237517
1976-12-01,104.7,0.03458498023715406
1977-01-01,103.8,-0.008595988538682042
1977-02-01,101.0,-0.026974951830443183
1977-03-01,100.6,-0.003960396039603964
1977-04-01,99.05,-0.015407554671968193
1977-05-01,98.76,-0.0029278142352346936
1977-06-01,99.29,0.005366545159983804
1977-07-01,100.2,0.00916507201128014
1977-08-01,97.75,-0.024451097804391253
1977-09-01,96.23,-0.015549872122762154
1977-10-01,93.74,-0.025875506598773912
1977-11-01,94.28,0.005760614465543101
1977-12-01,93.82,-0.004879083580823118
1978-01-01,90.25,-0.03805158814751641
1978-02-01,88.98,-0.014072022160664721
1978-03-01,88.82,-0.0017981568891887179
1978-04-01,92.71,0.043796442242738154
1978-05-01,97.41,0.050695717829791764
1978-06-01,97.66,0.0025664716148239286
1978-07-01,97.19,-0.0048126151955765195
1978-08-01,103.9,0.0690400246938987
1978-09-01,103.9,0.0
1978-10-01,100.6,-0.031761308950914446
1978-11-01,94.71,-0.05854870775347909
1978-12-01,96.11,0.014781966001478297
1979-01-01,99.71,0.03745708042867535
1979-02-01,98.23,-0.014843044830006868
1979-03-01,100.1,0.019036954087345848
1979-04-01,102.1,0.01998001998001997
1979-05-01,99.73,-0.023212536728697275
1979-06-01,101.7,0.01975333400180479
1979-07-01,102.7,0.009832841691248762
1979-08-01,107.4,0.04576436222005853
1979-09-01,108.6,0.011173184357541777
1979-10-01,104.5,-0.03775322283609572
1979-11-01,103.7,-0.007655502392344471
1979-12-01,107.8,0.039537126325940086
1980-01-01,110.9,0.0287569573283859
1980-02-01,115.3,0.039675383228133354
1980-03-01,104.7,-0.09193408499566347
1980-04-01,103.0,-0.01623686723973261
1980-05-01,107.7,0.04563106796116512
1980-06-01,114.6,0.06406685236768794
1980-07-01,119.8,0.04537521815008727
1980-08-01,123.5,0.03088480801335569
1980-09-01,126.5,0.02429149797570851
1980-10-01,130.2,0.02924901185770734
1980-11-01,135.7,0.04224270353302617
1980-12-01,133.5,-0.016212232866617438
1981-01-01,133.0,-0.0037453183520599342
1981-02-01,128.4,-0.0345864661654135
1981-03-01,133.2,0.03738317757009324
1981-04-01,134.4,0.009009009009009139
1981-05-01,131.7,-0.02008928571428581
1981-06-01,132.3,0.004555808656036664
1981-07-01,129.1,-0.024187452758881456
1981-08-01,129.6,0.0038729666924863793
1981-09-01,118.3,-0.08719135802469136
1981-10-01,119.8,0.012679628064243387
1981-11-01,122.9,0.025876460767946696
1981-12-01,123.8,0.007323026851098424
1982-01-01,117.3,-0.05250403877221321
1982-02-01,114.5,-0.023870417732310245
1982-03-01,110.8,-0.03231441048034933
1982-04-01,116.3,0.04963898916967513
1982-05-01,116.4,0.0008598452278589797
1982-06-01,109.7,-0.05756013745704469
1982-07-01,109.4,-0.0027347310847766204
1982-08-01,109.7,0.002742230347349217
1982-09-01,122.4,0.11577028258887889
1982-10-01,132.7,0.08415032679738554
1982-11-01,138.1,0.040693293142426645
1982-12-01,139.4,0.009413468501086264
1983-01-01,144.3,0.035150645624103305
1983-02-01,146.8,0.017325017325017233
1983-03-01,151.9,0.03474114441416898
1983-04-01,157.7,0.03818301514154032
1983-05-01,164.1,0.0405833861762841
1983-06-01,166.4,0.014015843997562616
1983-07-01,167.0,0.0036057692307691624
1983-08-01,162.4,-0.02754491017964067
1983-09-01,167.2,0.029556650246305383
1983-10-01,167.7,0.0029904306220096544
1983-11-01,165.2,-0.01490757304710788
1983-12-01,164.4,-0.004842615012106477
1984-01-01,166.4,0.012165450121654597
1984-02-01,157.3,-0.0546875
1984-03-01,157.4,0.0006357279084552303
1984-04-01,157.6,0.0012706480304955914
1984-05-01,156.6,-0.006345177664974666
1984-06-01,153.1,-0.022349936143039595
1984-07-01,151.1,-0.013063357282821708
1984-08-01,164.4,0.08802117802779619
